input_len,output_len,layer_size,encoder_type,encoder_layers,decoder_type,decoder_layers,attention_type,attention_scale,attention_dropout,attention_causal,num,epoch,ensemble,smape,mase*
18,6,128,bi,2,uni,1,none,False,0.0,False,28,12,True,22.261713678204465,4.635986283637656
18,6,128,bi,2,uni,1,none,False,0.0,False,28,13,False,22.261598342684184,4.635958665936109
18,6,128,bi,2,uni,1,none,False,0.0,False,28,13,True,22.26170071444734,4.635983180477527
18,6,128,bi,2,uni,1,none,False,0.0,False,28,14,False,22.261586547023253,4.63595585071197
18,6,128,bi,2,uni,1,none,False,0.0,False,28,14,True,22.261689499394212,4.635980496899616
18,6,128,bi,2,uni,1,none,False,0.0,False,28,15,False,22.26157617182976,4.635953374243391
18,6,128,bi,2,uni,1,none,False,0.0,False,28,15,True,22.261678287025838,4.6359778077219005
18,6,128,bi,2,uni,1,none,False,0.0,False,29,1,False,22.26187106663968,4.636026038387385
18,6,128,bi,2,uni,1,none,False,0.0,False,29,1,True,22.26187106663968,4.636026038387385
18,6,128,bi,2,uni,1,none,False,0.0,False,29,2,False,22.261818199384287,4.6360131491055165
18,6,128,bi,2,uni,1,none,False,0.0,False,29,2,True,22.261844639301792,4.63601959627652
18,6,128,bi,2,uni,1,none,False,0.0,False,29,3,False,22.261775980099085,4.636002847726038
18,6,128,bi,2,uni,1,none,False,0.0,False,29,3,True,22.261818199384287,4.6360131491055165
18,6,128,bi,2,uni,1,none,False,0.0,False,29,4,False,22.26174034938053,4.635994154914473
18,6,128,bi,2,uni,1,none,False,0.0,False,29,4,True,22.261797094662928,4.6360080042560785
18,6,128,bi,2,uni,1,none,False,0.0,False,29,5,False,22.26171006237202,4.635986773480218
18,6,128,bi,2,uni,1,none,False,0.0,False,29,5,True,22.261775980099085,4.636002847726038
18,6,128,bi,2,uni,1,none,False,0.0,False,29,6,False,22.261684181279872,4.635980462802401
18,6,128,bi,2,uni,1,none,False,0.0,False,29,6,True,22.261758160106762,4.635998501194997
18,6,128,bi,2,uni,1,none,False,0.0,False,29,7,False,22.261660928091498,4.635974783233902
18,6,128,bi,2,uni,1,none,False,0.0,False,29,7,True,22.26174034938053,4.635994154914473
18,6,128,bi,2,uni,1,none,False,0.0,False,29,8,False,22.26164207725655,4.635970216328857
18,6,128,bi,2,uni,1,none,False,0.0,False,29,8,True,22.261725219763406,4.635990466780103
18,6,128,bi,2,uni,1,none,False,0.0,False,29,9,False,22.2616241327125,4.635965830074064
18,6,128,bi,2,uni,1,none,False,0.0,False,29,9,True,22.26171006237202,4.635986773480218
18,6,128,bi,2,uni,1,none,False,0.0,False,29,10,False,22.26160963836101,4.635962304411575
18,6,128,bi,2,uni,1,none,False,0.0,False,29,10,True,22.261697104047553,4.635983612153154
18,6,128,bi,2,uni,1,none,False,0.0,False,29,11,False,22.26159441678513,4.635958588370061
18,6,128,bi,2,uni,1,none,False,0.0,False,29,11,True,22.261684181279872,4.635980462802401
18,6,128,bi,2,uni,1,none,False,0.0,False,29,12,False,22.261582798924035,4.635955773123905
18,6,128,bi,2,uni,1,none,False,0.0,False,29,12,True,22.261672530492792,4.635977617491003
18,6,128,bi,2,uni,1,none,False,0.0,False,29,13,False,22.261571155965402,4.635952935978708
18,6,128,bi,2,uni,1,none,False,0.0,False,29,13,True,22.261660928091498,4.635974783233902
18,6,128,bi,2,uni,1,none,False,0.0,False,29,14,False,22.26156035195226,4.635950303085361
18,6,128,bi,2,uni,1,none,False,0.0,False,29,14,True,22.261651522536642,4.635972505225916
18,6,128,bi,2,uni,1,none,False,0.0,False,29,15,False,22.26155117003752,4.635948070142711
18,6,128,bi,2,uni,1,none,False,0.0,False,29,15,True,22.26164207725655,4.635970216328857
18,6,128,bi,2,uni,1,none,False,0.0,False,30,1,False,22.26199830901244,4.636054976117099
18,6,128,bi,2,uni,1,none,False,0.0,False,30,1,True,22.26199830901244,4.636054976117099
18,6,128,bi,2,uni,1,none,False,0.0,False,30,2,False,22.261933797994363,4.636039455581056
18,6,128,bi,2,uni,1,none,False,0.0,False,30,2,True,22.26196605489688,4.636047220430938
18,6,128,bi,2,uni,1,none,False,0.0,False,30,3,False,22.261880999245278,4.636026754741932
18,6,128,bi,2,uni,1,none,False,0.0,False,30,3,True,22.261933797994363,4.636039455581056
18,6,128,bi,2,uni,1,none,False,0.0,False,30,4,False,22.26183592638461,4.6360159175892
18,6,128,bi,2,uni,1,none,False,0.0,False,30,4,True,22.26190740904206,4.636033108194951
18,6,128,bi,2,uni,1,none,False,0.0,False,30,5,False,22.261797956181997,4.636006789388645
18,6,128,bi,2,uni,1,none,False,0.0,False,30,5,True,22.261880999245278,4.636026754741932
18,6,128,bi,2,uni,1,none,False,0.0,False,30,6,False,22.261765217895913,4.635998925939235
18,6,128,bi,2,uni,1,none,False,0.0,False,30,6,True,22.261858456306566,4.636021335530717
18,6,128,bi,2,uni,1,none,False,0.0,False,30,7,False,22.26173656388956,4.635992048586326
18,6,128,bi,2,uni,1,none,False,0.0,False,30,7,True,22.26183592638461,4.6360159175892
18,6,128,bi,2,uni,1,none,False,0.0,False,30,8,False,22.26171131268797,4.63598596737003
18,6,128,bi,2,uni,1,none,False,0.0,False,30,8,True,22.26181694239966,4.6360113553262625
18,6,128,bi,2,uni,1,none,False,0.0,False,30,9,False,22.261689166306837,4.635980652083909
18,6,128,bi,2,uni,1,none,False,0.0,False,30,9,True,22.261797956181997,4.636006789388645
18,6,128,bi,2,uni,1,none,False,0.0,False,30,10,False,22.26166908730124,4.635975841614778
18,6,128,bi,2,uni,1,none,False,0.0,False,30,10,True,22.261781591354552,4.636002858505123
18,6,128,bi,2,uni,1,none,False,0.0,False,30,11,False,22.26165124484633,4.635971546250075
18,6,128,bi,2,uni,1,none,False,0.0,False,30,11,True,22.261765217895913,4.635998925939235
18,6,128,bi,2,uni,1,none,False,0.0,False,30,12,False,22.261635428834957,4.635967735982222
18,6,128,bi,2,uni,1,none,False,0.0,False,30,12,True,22.26175088973332,4.635995485006013
18,6,128,bi,2,uni,1,none,False,0.0,False,30,13,False,22.261620605507158,4.635964193223017
18,6,128,bi,2,uni,1,none,False,0.0,False,30,13,True,22.26173656388956,4.635992048586326
18,6,128,bi,2,uni,1,none,False,0.0,False,30,14,False,22.26160812619974,4.635961195987077
18,6,128,bi,2,uni,1,none,False,0.0,False,30,14,True,22.26172393803345,4.635989007250225
18,6,128,bi,2,uni,1,none,False,0.0,False,30,15,False,22.261595926982164,4.635958273043815
18,6,128,bi,2,uni,1,none,False,0.0,False,30,15,True,22.26171131268797,4.63598596737003
18,6,128,bi,2,uni,1,none,False,0.0,False,31,1,False,22.261908969257316,4.636033023916443
18,6,128,bi,2,uni,1,none,False,0.0,False,31,1,True,22.261908969257316,4.636033023916443
18,6,128,bi,2,uni,1,none,False,0.0,False,31,2,False,22.261854792956072,4.636020036687611
18,6,128,bi,2,uni,1,none,False,0.0,False,31,2,True,22.261881881617885,4.636026533479116
18,6,128,bi,2,uni,1,none,False,0.0,False,31,3,False,22.261809828344592,4.636009241894333
18,6,128,bi,2,uni,1,none,False,0.0,False,31,3,True,22.261854792956072,4.636020036687611
18,6,128,bi,2,uni,1,none,False,0.0,False,31,4,False,22.261771990334054,4.636000172752178
18,6,128,bi,2,uni,1,none,False,0.0,False,31,4,True,22.261832309638557,4.636014641199272
18,6,128,bi,2,uni,1,none,False,0.0,False,31,5,False,22.261739270085656,4.635992328322133
18,6,128,bi,2,uni,1,none,False,0.0,False,31,5,True,22.261809828344592,4.636009241894333
18,6,128,bi,2,uni,1,none,False,0.0,False,31,6,False,22.26171068288494,4.635985490032181
18,6,128,bi,2,uni,1,none,False,0.0,False,31,6,True,22.261790918941802,4.636004707810033
18,6,128,bi,2,uni,1,none,False,0.0,False,31,7,False,22.261686310424135,4.635979673667612
18,6,128,bi,2,uni,1,none,False,0.0,False,31,7,True,22.261771990334054,4.636000172752178
18,6,128,bi,2,uni,1,none,False,0.0,False,31,8,False,22.261663435842696,4.6359741872201745
18,6,128,bi,2,uni,1,none,False,0.0,False,31,8,True,22.26175561663472,4.635996245763608
18,6,128,bi,2,uni,1,none,False,0.0,False,31,9,False,22.261643695109168,4.635969453375835
18,6,128,bi,2,uni,1,none,False,0.0,False,31,9,True,22.261739270085656,4.635992328322133
18,6,128,bi,2,uni,1,none,False,0.0,False,31,10,False,22.26162712522096,4.635965518411518
18,6,128,bi,2,uni,1,none,False,0.0,False,31,10,True,22.26172498701674,4.635988912286687
18,6,128,bi,2,uni,1,none,False,0.0,False,31,11,False,22.26161057259557,4.635961533472061
18,6,128,bi,2,uni,1,none,False,0.0,False,31,11,True,22.26171068288494,4.635985490032181
18,6,128,bi,2,uni,1,none,False,0.0,False,31,12,False,22.261598069228754,4.635958564225058
18,6,128,bi,2,uni,1,none,False,0.0,False,31,12,True,22.26169849637919,4.635982581996947
18,6,128,bi,2,uni,1,none,False,0.0,False,31,13,False,22.26158484415623,4.635955382625795
18,6,128,bi,2,uni,1,none,False,0.0,False,31,13,True,22.261686310424135,4.635979673667612
18,6,128,bi,2,uni,1,none,False,0.0,False,31,14,False,22.261573855970497,4.635952756034566
18,6,128,bi,2,uni,1,none,False,0.0,False,31,14,True,22.261674873620372,4.63597693047336
18,6,128,bi,2,uni,1,none,False,0.0,False,31,15,False,22.261563908456264,4.6359503876349555
18,6,128,bi,2,uni,1,none,False,0.0,False,31,15,True,22.261663435842696,4.6359741872201745
18,6,128,bi,2,uni,1,none,False,0.0,False,32,1,False,22.261824897882406,4.636013488138132
18,6,128,bi,2,uni,1,none,False,0.0,False,32,1,True,22.261824897882406,4.636013488138132
18,6,128,bi,2,uni,1,none,False,0.0,False,32,2,False,22.261780399706726,4.636002772230386
18,6,128,bi,2,uni,1,none,False,0.0,False,32,2,True,22.26180264587223,4.636008128883388
18,6,128,bi,2,uni,1,none,False,0.0,False,32,3,False,22.261743939690543,4.635993985106477
18,6,128,bi,2,uni,1,none,False,0.0,False,32,3,True,22.261780399706726,4.636002772230386
18,6,128,bi,2,uni,1,none,False,0.0,False,32,4,False,22.261711584602025,4.635986185891219
18,6,128,bi,2,uni,1,none,False,0.0,False,32,4,True,22.261762168191265,4.635998379304078
18,6,128,bi,2,uni,1,none,False,0.0,False,32,5,False,22.261685243997288,4.635979853173485
18,6,128,bi,2,uni,1,none,False,0.0,False,32,5,True,22.261743939690543,4.635993985106477
18,6,128,bi,2,uni,1,none,False,0.0,False,32,6,False,22.261661894336946,4.6359742514537166
18,6,128,bi,2,uni,1,none,False,0.0,False,32,6,True,22.26172776047062,4.635990084339639
18,6,128,bi,2,uni,1,none,False,0.0,False,32,7,False,22.261640511367492,4.635969080658253
18,6,128,bi,2,uni,1,none,False,0.0,False,32,7,True,22.261711584602025,4.635986185891219
18,6,128,bi,2,uni,1,none,False,0.0,False,32,8,False,22.261623448976163,4.635964991164876
18,6,128,bi,2,uni,1,none,False,0.0,False,32,8,True,22.261698424608312,4.635983021549766
18,6,128,bi,2,uni,1,none,False,0.0,False,32,9,False,22.261607384707354,4.635961131638505
18,6,128,bi,2,uni,1,none,False,0.0,False,32,9,True,22.261685243997288,4.635979853173485
18,6,128,bi,2,uni,1,none,False,0.0,False,32,10,False,22.2615923879613,4.635957527391932
18,6,128,bi,2,uni,1,none,False,0.0,False,32,10,True,22.26167355716768,4.635977047796141
18,6,128,bi,2,uni,1,none,False,0.0,False,32,11,False,22.261579421584383,4.635954407457461
18,6,128,bi,2,uni,1,none,False,0.0,False,32,11,True,22.261661894336946,4.6359742514537166
18,6,128,bi,2,uni,1,none,False,0.0,False,32,12,False,22.261568282091698,4.635951742069287
18,6,128,bi,2,uni,1,none,False,0.0,False,32,12,True,22.26165120297704,4.635971669859896
18,6,128,bi,2,uni,1,none,False,0.0,False,32,13,False,22.261557488140898,4.6359491328505325
18,6,128,bi,2,uni,1,none,False,0.0,False,32,13,True,22.261640511367492,4.635969080658253
18,6,128,bi,2,uni,1,none,False,0.0,False,32,14,False,22.26154821497917,4.6359469005687055
18,6,128,bi,2,uni,1,none,False,0.0,False,32,14,True,22.261631973030983,4.6359670357879725
18,6,128,bi,2,uni,1,none,False,0.0,False,32,15,False,22.261539187928385,4.635944723290244
18,6,128,bi,2,uni,1,none,False,0.0,False,32,15,True,22.261623448976163,4.635964991164876
18,6,128,bi,2,uni,1,none,False,0.0,False,33,1,False,22.26177956551938,4.636002113694028
18,6,128,bi,2,uni,1,none,False,0.0,False,33,1,True,22.26177956551938,4.636002113694028
18,6,128,bi,2,uni,1,none,False,0.0,False,33,2,False,22.26173676779485,4.635991858631499
18,6,128,bi,2,uni,1,none,False,0.0,False,33,2,True,22.261758166110912,4.635996987064629
18,6,128,bi,2,uni,1,none,False,0.0,False,33,3,False,22.26170113316942,4.635983301648493
18,6,128,bi,2,uni,1,none,False,0.0,False,33,3,True,22.26173676779485,4.635991858631499
18,6,128,bi,2,uni,1,none,False,0.0,False,33,4,False,22.261671395680665,4.63597617408045
18,6,128,bi,2,uni,1,none,False,0.0,False,33,4,True,22.26171893137003,4.635987572966208
18,6,128,bi,2,uni,1,none,False,0.0,False,33,5,False,22.26164640582284,4.635970197075886
18,6,128,bi,2,uni,1,none,False,0.0,False,33,5,True,22.26170113316942,4.635983301648493
18,6,128,bi,2,uni,1,none,False,0.0,False,33,6,False,22.261625323859498,4.635965178820327
18,6,128,bi,2,uni,1,none,False,0.0,False,33,6,True,22.261686266863418,4.635979740233815
18,6,128,bi,2,uni,1,none,False,0.0,False,33,7,False,22.261605700882996,4.635960453089567
18,6,128,bi,2,uni,1,none,False,0.0,False,33,7,True,22.261671395680665,4.63597617408045
18,6,128,bi,2,uni,1,none,False,0.0,False,33,8,False,22.26158957385137,4.635956612116829
18,6,128,bi,2,uni,1,none,False,0.0,False,33,8,True,22.261658893689745,4.63597318495808
18,6,128,bi,2,uni,1,none,False,0.0,False,33,9,False,22.261575068968106,4.635953120059326
18,6,128,bi,2,uni,1,none,False,0.0,False,33,9,True,22.26164640582284,4.635970197075886
18,6,128,bi,2,uni,1,none,False,0.0,False,33,10,False,22.261562243156618,4.635950074670313
18,6,128,bi,2,uni,1,none,False,0.0,False,33,10,True,22.261635862357664,4.635967686376828
18,6,128,bi,2,uni,1,none,False,0.0,False,33,11,False,22.26155085685129,4.635947328910934
18,6,128,bi,2,uni,1,none,False,0.0,False,33,11,True,22.261625323859498,4.635965178820327
18,6,128,bi,2,uni,1,none,False,0.0,False,33,12,False,22.26154051461558,4.635944873450959
18,6,128,bi,2,uni,1,none,False,0.0,False,33,12,True,22.26161550779331,4.635962812552215
18,6,128,bi,2,uni,1,none,False,0.0,False,33,13,False,22.261531476754946,4.635942714974903
18,6,128,bi,2,uni,1,none,False,0.0,False,33,13,True,22.261605700882996,4.635960453089567
18,6,128,bi,2,uni,1,none,False,0.0,False,33,14,False,22.261522319139736,4.635940504161149
18,6,128,bi,2,uni,1,none,False,0.0,False,33,14,True,22.261597636380692,4.635958533410168
18,6,128,bi,2,uni,1,none,False,0.0,False,33,15,False,22.261515528245052,4.635938891411327
18,6,128,bi,2,uni,1,none,False,0.0,False,33,15,True,22.26158957385137,4.635956612116829
18,6,128,bi,2,uni,1,none,False,0.0,False,34,1,False,22.261861874953134,4.636022743864517
18,6,128,bi,2,uni,1,none,False,0.0,False,34,1,True,22.261861874953134,4.636022743864517
18,6,128,bi,2,uni,1,none,False,0.0,False,34,2,False,22.261812447648197,4.636010775935932
18,6,128,bi,2,uni,1,none,False,0.0,False,34,2,True,22.26183715842572,4.636016755005169
18,6,128,bi,2,uni,1,none,False,0.0,False,34,3,False,22.26177110612614,4.6360007809988115
18,6,128,bi,2,uni,1,none,False,0.0,False,34,3,True,22.261812447648197,4.636010775935932
18,6,128,bi,2,uni,1,none,False,0.0,False,34,4,False,22.26173749854693,4.635992673367973
18,6,128,bi,2,uni,1,none,False,0.0,False,34,4,True,22.261791774873256,4.636005778404708
18,6,128,bi,2,uni,1,none,False,0.0,False,34,5,False,22.261707946340678,4.635985522538685
18,6,128,bi,2,uni,1,none,False,0.0,False,34,5,True,22.26177110612614,4.6360007809988115
18,6,128,bi,2,uni,1,none,False,0.0,False,34,6,False,22.26168230905991,4.635979341213032
18,6,128,bi,2,uni,1,none,False,0.0,False,34,6,True,22.261754302157044,4.635996727329052
18,6,128,bi,2,uni,1,none,False,0.0,False,34,7,False,22.261660512418885,4.635974080282414
18,6,128,bi,2,uni,1,none,False,0.0,False,34,7,True,22.26173749854693,4.635992673367973
18,6,128,bi,2,uni,1,none,False,0.0,False,34,8,False,22.261641371926228,4.635969462252992
18,6,128,bi,2,uni,1,none,False,0.0,False,34,8,True,22.261722721596627,4.635989094394861
18,6,128,bi,2,uni,1,none,False,0.0,False,34,9,False,22.26162429706147,4.6359653324866095
18,6,128,bi,2,uni,1,none,False,0.0,False,34,9,True,22.261707946340678,4.635985522538685
18,6,128,bi,2,uni,1,none,False,0.0,False,34,10,False,22.261608349253212,4.635961484712731
18,6,128,bi,2,uni,1,none,False,0.0,False,34,10,True,22.26169513097969,4.635982435403982
18,6,128,bi,2,uni,1,none,False,0.0,False,34,11,False,22.26159435182031,4.63595811271397
18,6,128,bi,2,uni,1,none,False,0.0,False,34,11,True,22.26168230905991,4.635979341213032
18,6,128,bi,2,uni,1,none,False,0.0,False,34,12,False,22.26158201399983,4.63595513036193
18,6,128,bi,2,uni,1,none,False,0.0,False,34,12,True,22.261671410161053,4.635976710408217
18,6,128,bi,2,uni,1,none,False,0.0,False,34,13,False,22.261570962718313,4.635952462051045
18,6,128,bi,2,uni,1,none,False,0.0,False,34,13,True,22.261660512418885,4.635974080282414
18,6,128,bi,2,uni,1,none,False,0.0,False,34,14,False,22.261560976653804,4.635950063115498
18,6,128,bi,2,uni,1,none,False,0.0,False,34,14,True,22.261650942784897,4.635971770613649
18,6,128,bi,2,uni,1,none,False,0.0,False,34,15,False,22.261551245552685,4.635947714353619
18,6,128,bi,2,uni,1,none,False,0.0,False,34,15,True,22.261641371926228,4.635969462252992
18,6,128,bi,2,uni,1,none,False,0.0,False,35,1,False,22.261994920708727,4.636054801533788
18,6,128,bi,2,uni,1,none,False,0.0,False,35,1,True,22.261994920708727,4.636054801533788
18,6,128,bi,2,uni,1,none,False,0.0,False,35,2,False,22.26193021021225,4.636039195564139
18,6,128,bi,2,uni,1,none,False,0.0,False,35,2,True,22.261962565196917,4.6360469990287125
18,6,128,bi,2,uni,1,none,False,0.0,False,35,3,False,22.261876346545407,4.636026207659735
18,6,128,bi,2,uni,1,none,False,0.0,False,35,3,True,22.26193021021225,4.636039195564139
18,6,128,bi,2,uni,1,none,False,0.0,False,35,4,False,22.261831790664893,4.636015458673796
18,6,128,bi,2,uni,1,none,False,0.0,False,35,4,True,22.261903262143154,4.636032692770139
18,6,128,bi,2,uni,1,none,False,0.0,False,35,5,False,22.26179330816306,4.636006179450851
18,6,128,bi,2,uni,1,none,False,0.0,False,35,5,True,22.261876346545407,4.636026207659735
18,6,128,bi,2,uni,1,none,False,0.0,False,35,6,False,22.261760531917286,4.635998285551389
18,6,128,bi,2,uni,1,none,False,0.0,False,35,6,True,22.261854066218056,4.636020836592945
18,6,128,bi,2,uni,1,none,False,0.0,False,35,7,False,22.26173192901792,4.635991391707867
18,6,128,bi,2,uni,1,none,False,0.0,False,35,7,True,22.261831790664893,4.636015458673796
18,6,128,bi,2,uni,1,none,False,0.0,False,35,8,False,22.26170694313031,4.635985368019541
18,6,128,bi,2,uni,1,none,False,0.0,False,35,8,True,22.261812560975386,4.63601082115766
18,6,128,bi,2,uni,1,none,False,0.0,False,35,9,False,22.261684429718674,4.635979939221675
18,6,128,bi,2,uni,1,none,False,0.0,False,35,9,True,22.26179330816306,4.636006179450851
18,6,128,bi,2,uni,1,none,False,0.0,False,35,10,False,22.26166542469798,4.635975369242642
18,6,128,bi,2,uni,1,none,False,0.0,False,35,10,True,22.26177691812883,4.636002231604173
18,6,128,bi,2,uni,1,none,False,0.0,False,35,11,False,22.26164743611917,4.63597103234804
18,6,128,bi,2,uni,1,none,False,0.0,False,35,11,True,22.261760531917286,4.635998285551389
18,6,128,bi,2,uni,1,none,False,0.0,False,35,12,False,22.261631497732843,4.635967176222891
18,6,128,bi,2,uni,1,none,False,0.0,False,35,12,True,22.261746220865504,4.635994833226092
18,6,128,bi,2,uni,1,none,False,0.0,False,35,13,False,22.261617194910954,4.635963741935061
18,6,128,bi,2,uni,1,none,False,0.0,False,35,13,True,22.26173192901792,4.635991391707867
18,6,128,bi,2,uni,1,none,False,0.0,False,35,14,False,22.261604563532178,4.635960691729813
18,6,128,bi,2,uni,1,none,False,0.0,False,35,14,True,22.261719446496514,4.635988382785751
18,6,128,bi,2,uni,1,none,False,0.0,False,35,15,False,22.26159210819391,4.635957697032205
18,6,128,bi,2,uni,1,none,False,0.0,False,35,15,True,22.26170694313031,4.635985368019541
18,6,128,bi,2,uni,1,none,False,0.0,False,36,1,False,22.26182140054179,4.6360126387850125
18,6,128,bi,2,uni,1,none,False,0.0,False,36,1,True,22.26182140054179,4.6360126387850125
18,6,128,bi,2,uni,1,none,False,0.0,False,36,2,False,22.261774604208764,4.636001376346605
18,6,128,bi,2,uni,1,none,False,0.0,False,36,2,True,22.26179800646702,4.636007011312944
18,6,128,bi,2,uni,1,none,False,0.0,False,36,3,False,22.261727037827836,4.63598994824657
18,6,128,bi,2,uni,1,none,False,0.0,False,36,3,True,22.261774604208764,4.636001376346605
18,6,128,bi,2,uni,1,none,False,0.0,False,36,4,False,22.261693119457576,4.635981788586369
18,6,128,bi,2,uni,1,none,False,0.0,False,36,4,True,22.26175082639626,4.635995660563556
18,6,128,bi,2,uni,1,none,False,0.0,False,36,5,False,22.26166720054628,4.635975536010855
18,6,128,bi,2,uni,1,none,False,0.0,False,36,5,True,22.261727037827836,4.63598994824657
18,6,128,bi,2,uni,1,none,False,0.0,False,36,6,False,22.26164509833859,4.635970186187088
18,6,128,bi,2,uni,1,none,False,0.0,False,36,6,True,22.261710079870873,4.6359858698465715
18,6,128,bi,2,uni,1,none,False,0.0,False,36,7,False,22.261626446669542,4.635965688144069
18,6,128,bi,2,uni,1,none,False,0.0,False,36,7,True,22.261693119457576,4.635981788586369
18,6,128,bi,2,uni,1,none,False,0.0,False,36,8,False,22.261609516076703,4.635961606201282
18,6,128,bi,2,uni,1,none,False,0.0,False,36,8,True,22.261680156498848,4.635978660994447
18,6,128,bi,2,uni,1,none,False,0.0,False,36,9,False,22.261595091278377,4.6359581352737225
18,6,128,bi,2,uni,1,none,False,0.0,False,36,9,True,22.26166720054628,4.635975536010855
18,6,128,bi,2,uni,1,none,False,0.0,False,36,10,False,22.26158190752856,4.635954952097301
18,6,128,bi,2,uni,1,none,False,0.0,False,36,10,True,22.261656159147925,4.6359728647354785
18,6,128,bi,2,uni,1,none,False,0.0,False,36,11,False,22.26157006350365,4.635952090117297
18,6,128,bi,2,uni,1,none,False,0.0,False,36,11,True,22.26164509833859,4.635970186187088
18,6,128,bi,2,uni,1,none,False,0.0,False,36,12,False,22.261559513452816,4.635949565063507
18,6,128,bi,2,uni,1,none,False,0.0,False,36,12,True,22.261635770052454,4.6359679344093205
18,6,128,bi,2,uni,1,none,False,0.0,False,36,13,False,22.261549796961145,4.635947243018859
18,6,128,bi,2,uni,1,none,False,0.0,False,36,13,True,22.261626446669542,4.635965688144069
18,6,128,bi,2,uni,1,none,False,0.0,False,36,14,False,22.261540583653293,4.635944999442899
18,6,128,bi,2,uni,1,none,False,0.0,False,36,14,True,22.261617974043453,4.635963646607623
18,6,128,bi,2,uni,1,none,False,0.0,False,36,15,False,22.261532465146818,4.635943051442656
18,6,128,bi,2,uni,1,none,False,0.0,False,36,15,True,22.261609516076703,4.635961606201282
18,6,128,bi,2,uni,1,none,False,0.0,False,37,1,False,22.261986378405723,4.636054100095322
18,6,128,bi,2,uni,1,none,False,0.0,False,37,1,True,22.261986378405723,4.636054100095322
18,6,128,bi,2,uni,1,none,False,0.0,False,37,2,False,22.26192531518606,4.636039170136824
18,6,128,bi,2,uni,1,none,False,0.0,False,37,2,True,22.26195584091276,4.636046634244688
18,6,128,bi,2,uni,1,none,False,0.0,False,37,3,False,22.261875099042662,4.636026937544926
18,6,128,bi,2,uni,1,none,False,0.0,False,37,3,True,22.26192531518606,4.636039170136824
18,6,128,bi,2,uni,1,none,False,0.0,False,37,4,False,22.261832228484618,4.636016463485136
18,6,128,bi,2,uni,1,none,False,0.0,False,37,4,True,22.26190021899023,4.636033057712677
18,6,128,bi,2,uni,1,none,False,0.0,False,37,5,False,22.261795715955337,4.636007563169245
18,6,128,bi,2,uni,1,none,False,0.0,False,37,5,True,22.261875099042662,4.636026937544926
18,6,128,bi,2,uni,1,none,False,0.0,False,37,6,False,22.261763980222167,4.635999831784967
18,6,128,bi,2,uni,1,none,False,0.0,False,37,6,True,22.261853644064853,4.636021694221803
18,6,128,bi,2,uni,1,none,False,0.0,False,37,7,False,22.26173613393582,4.63599304340813
18,6,128,bi,2,uni,1,none,False,0.0,False,37,7,True,22.261832228484618,4.636016463485136
18,6,128,bi,2,uni,1,none,False,0.0,False,37,8,False,22.261711774334138,4.635987108563971
18,6,128,bi,2,uni,1,none,False,0.0,False,37,8,True,22.261813984877172,4.63601202167752
18,6,128,bi,2,uni,1,none,False,0.0,False,37,9,False,22.261690606673618,4.635981958621971
18,6,128,bi,2,uni,1,none,False,0.0,False,37,9,True,22.261795715955337,4.636007563169245
18,6,128,bi,2,uni,1,none,False,0.0,False,37,10,False,22.261670378803235,4.635977023606101
18,6,128,bi,2,uni,1,none,False,0.0,False,37,10,True,22.261779850492065,4.63600369944512
18,6,128,bi,2,uni,1,none,False,0.0,False,37,11,False,22.261653844562208,4.635973028343072
18,6,128,bi,2,uni,1,none,False,0.0,False,37,11,True,22.261763980222167,4.635999831784967
18,6,128,bi,2,uni,1,none,False,0.0,False,37,12,False,22.261636728333194,4.635968847525753
18,6,128,bi,2,uni,1,none,False,0.0,False,37,12,True,22.26175005189828,4.635996437978198
18,6,128,bi,2,uni,1,none,False,0.0,False,37,13,False,22.261623826790835,4.635965725704344
18,6,128,bi,2,uni,1,none,False,0.0,False,37,13,True,22.26173613393582,4.63599304340813
18,6,128,bi,2,uni,1,none,False,0.0,False,37,14,False,22.261610664575805,4.635962520899683
18,6,128,bi,2,uni,1,none,False,0.0,False,37,14,True,22.261723965236367,4.635990079738647
18,6,128,bi,2,uni,1,none,False,0.0,False,37,15,False,22.261598557685424,4.635959581290305
18,6,128,bi,2,uni,1,none,False,0.0,False,37,15,True,22.261711774334138,4.635987108563971
18,6,128,bi,2,uni,1,none,False,0.0,False,38,1,False,22.26184928845378,4.636023096275693
18,6,128,bi,2,uni,1,none,False,0.0,False,38,1,True,22.26184928845378,4.636023096275693
18,6,128,bi,2,uni,1,none,False,0.0,False,38,2,False,22.261779473120512,4.636007382261497
18,6,128,bi,2,uni,1,none,False,0.0,False,38,2,True,22.26181437721212,4.636015239103625
18,6,128,bi,2,uni,1,none,False,0.0,False,38,3,False,22.261652891527593,4.635982078686652
18,6,128,bi,2,uni,1,none,False,0.0,False,38,3,True,22.26180055627317,4.6360124072578435
18,6,128,bi,2,uni,1,none,False,0.0,False,38,4,False,22.26122451589259,4.635905834983295
18,6,128,bi,2,uni,1,none,False,0.0,False,38,4,True,22.26173913561121,4.636000059215501
18,6,128,bi,2,uni,1,none,False,0.0,False,38,5,False,22.25955622015868,4.635603106538151
18,6,128,bi,2,uni,1,none,False,0.0,False,38,5,True,22.261677781534832,4.635987731092052
18,6,128,bi,2,uni,1,none,False,0.0,False,38,6,False,22.2621079218957,4.636082235103445
18,6,128,bi,2,uni,1,none,False,0.0,False,38,6,True,22.2618332235383,4.636021684484744
